date_issued,type_Order,num_sku,num_product,qty,num_repeat,amount_buying,Amount_Sales,Amount_ETC,Amount_Fees,Freight,Duty,Dest,storage
2021-05-12,Order,NF2002_#PP1,NF2002,1,1,6.67,22.9,2.1,-8.06,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2002_#PP1,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-06-15,Order,NF2002_#PP1,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-05-26,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-05-27,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-06-17,Refund,NF2002_#PP2,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-06-21,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-21,Order,NF2002_#PP2,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-23,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-01,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP2,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP2,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP2,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP2,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-18,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-19,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-25,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-31,Order,NF2002_#PP2,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-21,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-23,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-02,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP3,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP3,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-17,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-18,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-24,Refund,NF2002_#PP3,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-10-25,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-03-30,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-06-08,Order,NF2002_#PP3,NF2002,1,1,6.67,23.75,0,-8.08,2.1217,0.8425,0.2418,0.0128
2021-06-09,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-07-09,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-20,Order,NF2002_#PP3,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-08-27,Order,NF2002_#PP3,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-09-10,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-10,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-14,Order,NF2002_#PP3,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-07-20,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-07-20,Order,NF2002_#PP4,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-07-21,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-05,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-06,Refund,NF2002_#PP4,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-08-28,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-29,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-10,Order,NF2002_#PP4,NF2002,1,1,6.67,20.759999999999998,1.74,-7.87,2.1217,0.8425,0.2418,0.0128
2021-09-28,Order,NF2002_#PP4,NF2002,2,1,13.34,50,0,-16.58,4.2434,1.685,0.4836,0.0128
2021-10-02,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2002_#PP4,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2002_#PP4,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2002_#PP4,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2002_#PP4,NF2002,1,1,6.67,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-10-07,Order,NF2002_#PP4,NF2002,1,1,6.67,25,7.27,-15.56,2.1217,0.8425,0.2418,0.0128
2021-10-12,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-23,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-24,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-24,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-27,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-27,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-28,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-05-07,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-06-15,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-06-22,Refund,NF2002_#PP4,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2002_#PP4,NF2002,1,1,6.67,22.5,0,-7.87,2.1217,0.8425,0.2418,0.0128
2021-07-14,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2002_#PP4,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-03-29,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-04-06,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-05-05,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-05-28,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.06,2.1217,0.8425,0.2418,0.0128
2021-06-10,Order,NF2002_#PP5,NF2002,1,1,6.67,25,3.25,-11.54,2.1217,0.8425,0.2418,0.0128
2021-06-13,Refund,NF2002_#PP5,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-06-30,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-07-05,Order,NF2002_#PP5,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-07-09,Refund,NF2002_#PP5,NF2002,1,1,6.67,-25,0,3.4,2.1217,0.8425,0.2418,0.0128
2021-07-26,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-08-02,Order,NF2002_#PP5,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-08-15,Order,NF2002_#PP5,NF2002,1,1,6.67,20,0,-7.44,2.1217,0.8425,0.2418,0.0128
2021-08-16,Refund,NF2002_#PP5,NF2002,1,1,6.67,-20,0,2.72,2.1217,0.8425,0.2418,0.0128
2021-08-18,Refund,NF2002_#PP5,NF2002,1,1,6.67,-20,0,2.72,2.1217,0.8425,0.2418,0.0128
2021-09-19,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-23,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-09-29,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-03,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-05,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-11,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-16,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-17,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-21,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-26,Order,NF2002_#PP5,NF2002,1,1,6.67,25,0,-8.29,2.1217,0.8425,0.2418,0.0128
2021-10-05,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-06,Order,NF2003_#BG1,NF2003,1,1,5.08,15,4.85,-11.44,2.1217,0.8425,0.2418,0.0128
2021-10-11,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-12,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0.67,-7.26,2.1217,0.8425,0.2418,0.0128
2021-10-15,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-20,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-21,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-23,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-25,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-25,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-03-29,Order,NF2003_#BG1,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-04-18,Order,NF2003_#BG1,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-05-29,Order,NF2003_#BG1,NF2003,1,1,5.08,19.12,0,-7.06,2.1217,0.8425,0.2418,0.0128
2021-05-31,Order,NF2003_#BG1,NF2003,1,1,5.08,0,0,0,2.1217,0.8425,0.2418,0.0128
2021-06-11,Order,NF2003_#BG1,NF2003,1,1,5.08,19.12,0,-7.29,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-26,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-27,Order,NF2003_#BG1,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-29,Refund,NF2003_#BG1,NF2003,1,1,5.08,-9,0,1.22,2.1217,0.8425,0.2418,0.0128
2021-07-10,Refund,NF2003_#BG1,NF2003,1,1,5.08,-9,0,1.22,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2003_#BG1,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2003_#BG1,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-16,Order,NF2003_#BG1,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-28,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-29,Order,NF2003_#BG1,NF2003,1,1,5.08,15,3.5,-10.09,2.1217,0.8425,0.2418,0.0128
2021-08-05,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-14,Order,NF2003_#BG1,NF2003,1,1,5.08,11.94,3.06,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-15,Order,NF2003_#BG1,NF2003,1,1,5.08,15,5.99,-12.58,2.1217,0.8425,0.2418,0.0128
2021-08-26,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-02,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-05,Order,NF2003_#BG1,NF2003,1,1,5.08,7.13,7.87,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-07,Order,NF2003_#BG1,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-16,Order,NF2003_#BG1,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-07-22,Order,NF2003_#BG2,NF2003,1,1,5.08,0,0,-4.34,2.1217,0.8425,0.2418,0.0128
2021-07-26,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-30,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-31,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-06,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-10,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-19,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-20,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-08-22,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-22,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-24,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-08-26,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-27,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-28,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-03,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-09,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-13,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-14,Order,NF2003_#BG2,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-09-21,Order,NF2003_#BG2,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-09-22,Order,NF2003_#BG2,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-09-22,Order,NF2003_#BG2,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-09-22,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-09-30,Order,NF2003_#BG2,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-10-10,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0.28,-6.87,2.1217,0.8425,0.2418,0.0128
2021-10-11,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-15,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-21,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-23,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-10-28,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-03-31,Order,NF2003_#BG2,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-04-13,Order,NF2003_#BG2,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-04-16,Order,NF2003_#BG2,NF2003,1,1,5.08,22.5,1.56,-9.2,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-22,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2003_#BG2,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-25,Order,NF2003_#BG2,NF2003,1,1,5.08,19.12,0,-7.29,2.1217,0.8425,0.2418,0.0128
2021-06-30,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-01,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-03,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-07-06,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-08,Refund,NF2003_#BG2,NF2003,1,1,5.08,-15,0,2.04,2.1217,0.8425,0.2418,0.0128
2021-07-10,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-10,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-14,Order,NF2003_#BG2,NF2003,1,1,5.08,15,5.99,-12.58,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2003_#BG2,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2003_#BG2,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-16,Order,NF2003_#BG2,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-04-05,Order,NF2003_#BG3,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-05-25,Order,NF2003_#BG3,NF2003,1,1,5.08,22.5,0,-7.64,2.1217,0.8425,0.2418,0.0128
2021-06-23,Order,NF2003_#BG3,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2003_#BG3,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-24,Order,NF2003_#BG3,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-27,Order,NF2003_#BG3,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-06-29,Order,NF2003_#BG3,NF2003,1,1,5.08,22.5,0,-7.87,2.1217,0.8425,0.2418,0.0128
2021-06-30,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-01,Order,NF2003_#BG3,NF2003,1,1,5.08,9,0,-5.57,2.1217,0.8425,0.2418,0.0128
2021-07-15,Order,NF2003_#BG3,NF2003,1,1,5.08,0,0,-5.95,2.1217,0.8425,0.2418,0.0128
2021-07-16,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-07-18,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-04,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-11,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-14,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-08-28,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-12,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-09-21,Order,NF2003_#BG3,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-09-27,Order,NF2003_#BG3,NF2003,1,1,5.08,19,0,-7.27,2.1217,0.8425,0.2418,0.0128
2021-10-01,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-04,Refund,NF2003_#BG3,NF2003,1,1,5.08,-19,0,2.58,2.1217,0.8425,0.2418,0.0128
2021-10-12,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
2021-10-13,Order,NF2003_#BG3,NF2003,1,1,5.08,15,0,-6.59,2.1217,0.8425,0.2418,0.0128
