id,type_document_id,vendor_comp_id,type_dept_id,type_team_id,status,no_indent,brand_company_id,no_design,type_season_id,name_season_y_id,type_gender_id,type_fabric_main_id,type_apparel_id,type_order_id,type_order_detail_id,mid_comp_id,remark,creted_ts,updated_ts
1449,18,25,3,33,OPEN,IDN-2261,89,436190,1,17,2,2,6,1,0,1,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1450,18,25,3,33,OPEN,IDN-2262,89,433093,1,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1451,18,25,3,33,OPEN,IDN-2263,89,426312,1,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1452,18,25,3,33,OPEN,IDN-2264,89,424464,1,17,2,2,6,1,0,1,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1453,18,25,3,33,OPEN,IDN-2265,89,426302,1,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1454,18,25,3,33,OPEN,IDN-2266,89,426254,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1455,18,25,3,33,OPEN,IDN-2267,89,424464,9,17,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1456,18,25,3,33,OPEN,IDN-2268,89,438101,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1457,18,25,3,33,OPEN,IDN-2269,89,438812,9,17,2,2,6,1,0,13,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1458,18,25,3,33,OPEN,IDN-2270,89,426312,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1459,18,25,3,33,OPEN,IDN-2271,89,424881,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1460,18,25,3,33,OPEN,IDN-2272,89,438868,9,17,2,2,6,1,0,11,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1461,18,25,3,33,OPEN,IDN-2273,89,438873,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1462,18,25,3,33,OPEN,IDN-2274,89,436190,9,17,2,2,6,1,0,1,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1463,18,25,3,33,OPEN,IDN-2275,89,426302,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1464,18,25,3,33,OPEN,IDN-2276,89,435986,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1465,18,25,3,33,OPEN,IDN-2277,89,449627,9,17,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1466,18,25,3,33,OPEN,IDN-2278,89,441650,9,17,2,2,6,1,0,13,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1467,18,25,3,33,OPEN,IDN-2279,89,452567,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1468,18,25,3,33,OPEN,IDN-2280,89,424881,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1469,18,25,3,33,OPEN,IDN-2281,89,451083,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1470,18,25,3,33,OPEN,IDN-2282,89,459041,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1471,18,25,3,33,OPEN,IDN-2283,89,459559,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1472,18,25,3,33,OPEN,IDN-2284,89,436190,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1473,18,25,3,33,OPEN,IDN-2285,89,453001,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1474,18,25,3,33,OPEN,IDN-2286,89,449627,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1475,18,25,3,33,OPEN,IDN-2287,89,424464,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1476,18,25,3,33,OPEN,IDN-2288,89,426312,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1477,18,25,3,33,OPEN,IDN-2289,89,"426312 maternity",6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1478,18,25,3,33,OPEN,IDN-2290,89,452506,6,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1479,18,25,3,33,OPEN,IDN-2291,89,467468,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1480,18,25,3,33,OPEN,IDN-2292,89,469277,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1481,18,25,3,33,OPEN,IDN-2293,89,424464,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1482,18,25,3,33,OPEN,IDN-2294,89,449627,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1483,18,25,3,33,OPEN,IDN-2295,89,436190,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1484,18,25,3,33,OPEN,IDN-2296,89,424881,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1485,18,25,3,33,OPEN,IDN-2297,89,426312,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1486,18,25,3,33,OPEN,IDN-2298,89,452506,2,17,2,2,6,1,0,0,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1487,18,25,3,33,OPEN,IDN-2299,89,424881,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1488,18,25,3,33,OPEN,IDN-2300,89,426312,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1489,18,25,3,33,OPEN,IDN-2301,89,436190,1,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1490,18,25,3,33,OPEN,IDN-2302,89,424464,1,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1491,18,25,3,33,OPEN,IDN-2303,89,436190,1,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1492,18,25,3,33,OPEN,IDN-2304,89,469277,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1493,18,25,3,33,OPEN,IDN-2305,89,473024,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1494,18,25,3,33,OPEN,IDN-2306,89,472980,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1495,18,25,3,33,OPEN,IDN-2307,89,473989,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1496,18,25,3,33,OPEN,IDN-2308,89,476157,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1497,18,25,3,33,OPEN,IDN-2309,89,476103,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1498,18,25,3,33,OPEN,IDN-2310,89,473012,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1499,18,25,3,33,OPEN,IDN-2311,89,476105,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1500,18,25,3,33,OPEN,IDN-2312,89,476102,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1501,18,25,3,33,OPEN,IDN-2313,89,472355,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1502,18,25,3,33,OPEN,IDN-2314,89,476094,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1503,18,25,3,33,OPEN,IDN-2315,89,473123,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1504,18,25,3,33,OPEN,IDN-2316,89,472900,1,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1505,18,25,3,33,OPEN,IDN-2317,89,493545,6,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1506,18,25,3,33,OPEN,IDN-2318,89,492838,6,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1507,18,25,3,33,OPEN,IDN-2319,89,493579,6,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1508,18,25,3,33,OPEN,IDN-2320,89,469277,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1509,18,25,3,33,OPEN,IDN-2321,89,476157,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1510,18,25,3,33,OPEN,IDN-2322,89,424881,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1511,18,25,3,33,OPEN,IDN-2323,89,492845,6,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1512,18,25,3,33,OPEN,IDN-2324,89,500110,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1513,18,25,3,33,OPEN,IDN-2325,89,426201,6,1,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1514,18,25,3,33,OPEN,IDN-2326,89,500536,6,1,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1515,18,25,3,33,OPEN,IDN-2327,89,424464,6,1,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1516,18,25,3,33,OPEN,IDN-2328,89,436190,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1517,18,25,3,33,OPEN,IDN-2329,89,426312,6,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1518,18,25,3,33,OPEN,IDN-2330,89,492838,2,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1519,18,25,3,33,OPEN,IDN-2331,89,469277,2,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1520,18,25,3,33,OPEN,IDN-2332,89,476157,2,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1521,18,25,3,33,OPEN,IDN-2333,89,424881,2,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1522,18,25,3,33,OPEN,IDN-2334,89,492845,2,1,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1523,18,25,3,33,OPEN,IDN-2335,89,426201/502561,2,1,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1524,18,25,3,33,OPEN,IDN-2336,89,502562/424464,2,1,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1525,18,25,3,33,OPEN,IDN-2337,89,436190,2,1,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1526,18,25,3,33,OPEN,IDN-2338,89,441650,2,1,2,2,6,1,0,13,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1527,18,25,3,33,OPEN,IDN-2339,89,492838,1,2,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1528,18,25,3,33,OPEN,IDN-2340,89,424881,1,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1529,18,25,3,33,OPEN,IDN-2341,89,513150,1,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1530,18,25,3,33,OPEN,IDN-2342,89,513111,1,2,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1531,18,25,3,33,OPEN,IDN-2343,89,516158,1,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1532,18,25,3,33,OPEN,IDN-2344,89,513125,1,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1533,18,25,3,33,OPEN,IDN-2345,89,516803,1,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1534,18,25,3,33,OPEN,IDN-2346,89,469277,1,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1535,18,25,3,33,OPEN,IDN-2347,89,473012,1,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1536,18,25,3,33,OPEN,IDN-2348,89,516302,1,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1537,18,25,3,33,OPEN,IDN-2349,89,516679,1,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1538,18,25,3,33,OPEN,IDN-2350,89,476157,1,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1539,18,25,3,33,OPEN,IDN-2351,89,502562/424464,1,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1540,18,25,3,33,OPEN,IDN-2352,89,426201/502561,1,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1541,18,25,3,33,OPEN,IDN-2353,88,472900,1,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1542,18,25,3,33,OPEN,IDN-2354,88,441650,1,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1543,18,25,3,33,OPEN,IDN-2355,89,513150,9,2,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1544,18,25,3,33,OPEN,IDN-2356,89,513150,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1545,18,25,3,33,OPEN,IDN-2357,89,513150,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1546,18,25,3,33,OPEN,IDN-2358,89,424881,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1547,18,25,3,33,OPEN,IDN-2359,89,424881,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1548,18,25,3,33,OPEN,IDN-2360,89,516158,9,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1549,18,25,3,33,OPEN,IDN-2361,89,516158,9,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1550,18,25,3,33,OPEN,IDN-2362,89,513125,9,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1551,18,25,3,33,OPEN,IDN-2363,89,513125,9,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1552,18,25,3,33,OPEN,IDN-2364,89,513125,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1553,18,25,3,33,OPEN,IDN-2365,89,473012,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1554,18,25,3,33,OPEN,IDN-2366,89,533436,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1555,18,25,3,33,OPEN,IDN-2367,89,523161,9,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1556,18,25,3,33,OPEN,IDN-2368,89,513111,9,2,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1557,18,25,3,33,OPEN,IDN-2369,89,519356,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1558,18,25,3,33,OPEN,IDN-2370,89,488478,9,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1559,18,25,3,33,OPEN,IDN-2371,89,523151,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1560,18,25,3,33,OPEN,IDN-2372,89,533005,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1561,18,25,3,33,OPEN,IDN-2373,89,513126,9,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1562,18,25,3,33,OPEN,IDN-2374,89,516803,9,2,2,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1563,18,25,3,33,OPEN,IDN-2375,89,522261,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1564,18,25,3,33,OPEN,IDN-2376,89,519343,9,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1565,18,25,3,33,OPEN,IDN-2377,89,492838,9,2,2,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1566,18,25,3,33,OPEN,IDN-2378,88,527529,9,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1567,18,25,3,33,OPEN,IDN-2379,88,519538,9,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1568,18,25,3,33,OPEN,IDN-2380,89,424881,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1569,18,25,3,33,OPEN,IDN-2381,89,424881,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1570,18,25,3,33,OPEN,IDN-2382,89,513111,6,2,12,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1571,18,25,3,33,OPEN,IDN-2383,89,533958,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1572,18,25,3,33,OPEN,IDN-2384,89,513150,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1573,18,25,3,33,OPEN,IDN-2385,89,492838,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1574,18,25,3,33,OPEN,IDN-2386,89,516158,6,2,12,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1575,18,25,3,33,OPEN,IDN-2387,89,493579,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1576,18,25,3,33,OPEN,IDN-2388,89,519356,6,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1577,18,25,3,33,OPEN,IDN-2389,89,488478,6,2,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1578,18,25,3,33,OPEN,IDN-2390,89,475007,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1579,18,25,3,33,OPEN,IDN-2391,89,457680,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1580,18,25,3,33,OPEN,IDN-2392,89,535042,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1581,18,25,3,33,OPEN,IDN-2393,89,518019,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1582,18,25,3,33,OPEN,IDN-2394,88,457680,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1583,18,25,3,33,OPEN,IDN-2395,88,475352,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1584,18,25,3,33,OPEN,IDN-2396,88,482361,6,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1585,18,25,3,33,OPEN,IDN-2397,88,485990,6,2,2,2,6,1,0,11,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1586,18,25,3,33,OPEN,IDN-2398,88,538755,6,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1587,18,25,3,33,OPEN,IDN-2399,88,538755,6,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1588,18,25,3,33,OPEN,IDN-2400,88,538781,6,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1589,18,25,3,33,OPEN,IDN-2401,88,539977,6,2,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1590,18,25,3,33,OPEN,IDN-2402,89,457680,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1591,18,25,3,33,OPEN,IDN-2403,89,484917,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1592,18,25,3,33,OPEN,IDN-2404,89,513176,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1593,18,25,3,33,OPEN,IDN-2405,89,535042,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1594,18,25,3,33,OPEN,IDN-2406,89,518019,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1595,18,25,3,33,OPEN,IDN-2407,89,482361,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1596,18,25,3,33,OPEN,IDN-2408,89,527744,2,2,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1597,18,25,3,33,OPEN,IDN-2409,89,424881,2,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1598,18,25,3,33,OPEN,IDN-2410,89,492838,2,2,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1599,18,25,3,33,OPEN,IDN-2411,88,457680,2,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1600,18,25,3,33,OPEN,IDN-2412,88,485990,2,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1601,18,25,3,33,OPEN,IDN-2413,88,546850,2,2,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1602,18,25,3,33,OPEN,IDN-2414,86,522283,6,2,2,2,30,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1603,18,25,3,33,OPEN,IDN-2415,86,522276,6,2,2,2,30,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1604,18,25,3,33,OPEN,IDN-2416,89,535042,1,3,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1605,18,25,3,33,OPEN,IDN-2417,89,457680,1,3,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1606,18,25,3,33,OPEN,IDN-2418,89,518019,1,3,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1607,18,25,3,33,OPEN,IDN-2419,89,522077,1,3,2,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1608,18,25,3,33,OPEN,IDN-2420,89,424881,1,3,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1609,18,25,3,33,OPEN,IDN-2421,89,473012,1,3,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1610,18,25,3,33,OPEN,IDN-2422,89,513125,1,3,12,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1611,18,25,3,33,OPEN,IDN-2423,89,513125,1,3,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1612,18,25,3,33,OPEN,IDN-2424,89,513150,1,3,12,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1613,18,25,3,33,OPEN,IDN-2425,89,516158,1,3,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1614,18,25,3,33,OPEN,IDN-2426,89,516803,1,3,12,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1615,18,25,3,33,OPEN,IDN-2427,89,516803,1,3,12,2,6,1,0,2,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1616,18,25,3,33,OPEN,IDN-2428,89,552638,1,3,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1617,18,25,3,33,OPEN,IDN-2429,89,557602,1,3,12,2,6,1,0,10,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1618,18,25,3,33,OPEN,IDN-2430,89,519356,1,3,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1619,18,25,3,33,OPEN,IDN-2431,89,519343,1,3,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1620,18,25,3,33,OPEN,IDN-2432,89,488478,1,3,12,2,6,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1621,18,25,3,33,OPEN,IDN-2433,88,538755,1,3,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1622,18,25,3,33,OPEN,IDN-2434,88,538755,1,3,2,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1623,18,25,3,33,OPEN,IDN-2435,88,472900,1,3,12,2,6,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1624,18,25,3,33,OPEN,IDN-2436,86,551864,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1625,18,25,3,33,OPEN,IDN-2437,86,433021,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1626,18,25,3,33,OPEN,IDN-2438,86,433020,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1627,18,25,3,33,OPEN,IDN-2439,86,313563,1,3,2,2,21,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1628,18,25,3,33,OPEN,IDN-2440,86,313563,1,3,2,2,21,1,0,12,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1629,18,25,3,33,OPEN,IDN-2441,86,313563,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1630,18,25,3,33,OPEN,IDN-2442,86,557366,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1631,18,25,3,33,OPEN,IDN-2443,86,561770,1,3,2,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1632,18,25,3,33,OPEN,IDN-2444,86,556882,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1633,18,25,3,33,OPEN,IDN-2445,86,549921,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1634,18,25,3,33,OPEN,IDN-2446,86,555235,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1635,18,25,3,33,OPEN,IDN-2447,86,555234,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1636,18,25,3,33,OPEN,IDN-2448,86,536446,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
1637,18,25,3,33,OPEN,IDN-2449,86,555233,1,3,12,2,21,1,0,9,,"2021-11-30 18:17:00","2021-11-30 18:17:00"
