id,doc_prod_num_id,num_sku,num_asin,num_product_amazon_id,num_fnsku,name_fg_color_id,name_fg_size_id,Product#,val_freight,val_duty,val_dest,val_storage,,,행 레이블,val_freight,val_duty,val_dest,val_storage,,행 레이블,Product Number,"오더
차수",합계 : 실제 수량,,행 레이블,Product Number,오더차수, 합계 : 실제 수량 , F/pcs , D/pcs , O/pcs , S/pcs ,, Freight , Duty , Other , Storage ,,행 레이블,평균 : F/pcs,평균 : D/pcs,평균 : O/pcs,평균 : S/pcs
222,18,NF2015_#DG1,B091XRW55P,1.94E+11,X002V1905D,29,10,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,18,NF2015_#DG2,B091YSTMCR,1.94E+11,X002V13M4N,29,12,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,18,NF2015_#DG3,B091YNDQR4,1.94E+11,X002V19053,29,11,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,18,NF2015_#DG4,B091YRJ8YV,1.94E+11,X002V1DYW3,29,13,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,18,NF2015_#ED1,B091YGKYT1,1.94E+11,X002V1DVFX,28,10,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,18,NF2015_#ED2,B091YD2XC3,1.94E+11,X002V1DYVT,28,12,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,18,NF2015_#ED3,B091Y3HLZB,1.94E+11,X002V13M4X,28,11,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,18,NF2015_#ED4,B091YLQS3S,1.94E+11,X002V1DVFN,28,13,NF2015,0.5132,1.0136,0.014,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,22,NF2101_#BK1,B098W8KB52,1.94E+11,B098W8KB52,1,10,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,22,NF2101_#BK2,B098VYN1P2,1.94E+11,B098VYN1P2,1,12,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,22,NF2101_#BK3,B098WB4M7X,1.94E+11,B098WB4M7X,1,11,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,22,NF2101_#BK4,B098X3WPZZ,1.94E+11,B098X3WPZZ,1,13,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,22,NF2101_#MG1,B098VY4L3Q,1.94E+11,B098VY4L3Q,43,10,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,22,NF2101_#MG2,B098X2CJKS,1.94E+11,B098X2CJKS,43,12,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,22,NF2101_#MG3,B098VT3FV6,1.94E+11,B098VT3FV6,43,11,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,22,NF2101_#MG4,B098WSXV3Z,1.94E+11,B098WSXV3Z,43,13,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,22,NF2101_#MN1,B098W7HWX3,1.94E+11,B098W7HWX3,44,10,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,22,NF2101_#MN2,B098X7B4HQ,1.94E+11,B098X7B4HQ,44,12,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,22,NF2101_#MN3,B098WT1VSZ,1.94E+11,B098WT1VSZ,44,11,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,22,NF2101_#MN4,B098WTZ72Q,1.94E+11,B098WTZ72Q,44,13,NF2101,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,23,NF2102_#BK1,B099HXWJKC,1.94E+11,X002YHX1NV,1,10,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,23,NF2102_#BK2,B099HVBRWP,1.94E+11,X002YI3WXJ,1,12,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,23,NF2102_#BK3,B099J164RR,1.94E+11,X002YHZSIH,1,11,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,23,NF2102_#BK4,B099HXSJB8,1.94E+11,X002YHZERH,1,13,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,23,NF2102_#RL1,B099JFQNTG,1.94E+11,X002YHZESL,45,10,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,23,NF2102_#RL2,B099J4ZN91,1.94E+11,X002YHX1OZ,45,12,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,23,NF2102_#RL3,B099HZHD3T,1.94E+11,X002YI3WYN,45,11,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,23,NF2102_#RL4,B099J3GBSZ,1.94E+11,X002YHZSJL,45,13,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,23,NF2102_#WT1,B099JHHNFR,1.94E+11,X002YHZERR,14,10,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,23,NF2102_#WT2,B099HVJW2W,1.94E+11,X002YHZSJ1,14,12,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,23,NF2102_#WT3,B099JD69QL,1.94E+11,X002YI3WY3,14,11,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,23,NF2102_#WT4,B099JDX21B,1.94E+11,X002YHX1OF,14,13,NF2102,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,24,NF2103_#AG1,B098X9C6GR,1.94E+11,X002YDIKTP,13,10,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,24,NF2103_#AG2,B098X1TWVD,1.94E+11,X002YDP0HZ,13,12,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,24,NF2103_#AG3,B098X41S71,1.94E+11,X002YD9DNH,13,11,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,24,NF2103_#AG4,B098WWCG8G,1.94E+11,X002YDIKTZ,13,13,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,24,NF2103_#BK1,B098WJ83P8,1.94E+11,X002YDIKTF,1,10,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,24,NF2103_#BK2,B098WX3DGZ,1.94E+11,X002YDP0HP,1,12,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,24,NF2103_#BK3,B098WT31DJ,1.94E+11,X002YD9DN7,1,11,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,24,NF2103_#BK4,B098WFSG8J,1.94E+11,X002YDL9A7,1,13,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,24,NF2103_#DG1,B098WYMMJR,1.94E+11,X002YDL9AH,41,10,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,24,NF2103_#DG2,B098W2TBKB,1.94E+11,X002YDP0I9,41,12,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,24,NF2103_#DG3,B098X9VL6V,1.94E+11,X002YD9DNR,41,11,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,24,NF2103_#DG4,B098X9V42S,1.94E+11,X002YDL99X,41,13,NF2103,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,19,NF2104_#BE1,B093WPQM7R,1.94E+11,X002W1L7LH,35,10,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,19,NF2104_#BE2,B093WMSQRZ,1.94E+11,X002W1K9GV,35,12,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,19,NF2104_#BE3,B093WP189F,1.94E+11,X002W1KCT5,35,11,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,19,NF2104_#BE4,B093X3VR7X,1.94E+11,X002W1K7BX,35,13,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,19,NF2104_#GY1,B093WPV5VZ,1.94E+11,X002W1L7LR,36,10,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,19,NF2104_#GY2,B093WZ18WG,1.94E+11,X002W1DL1B,36,12,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,19,NF2104_#GY3,B093WMCL9X,1.94E+11,X002W1K7C7,36,11,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,19,NF2104_#GY4,B093WP546T,1.94E+11,X002W1K9H5,36,13,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,19,NF2104_#PK1,B093WP1ZLX,1.94E+11,X002W1L7L7,18,10,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,19,NF2104_#PK2,B093WMWJ48,1.94E+11,X002W1K9GL,18,12,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,19,NF2104_#PK3,B093WMCWBY,1.94E+11,X002W1KCSV,18,11,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,19,NF2104_#PK4,B093X8BQL6,1.94E+11,X002W1K7BN,18,13,NF2104,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,20,NF2105_#PK1,B093T5TZ5Q,1.94E+11,X002W1IVED,18,10,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,20,NF2105_#PK2,B093T7BZC2,1.94E+11,X002W1LPJV,18,12,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,20,NF2105_#PK3,B093T6M3WW,1.94E+11,X002W1KNHV,18,11,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,20,NF2105_#PK4,B093T46YFK,1.94E+11,X002W1IUQ7,18,13,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,20,NF2105_#TB1,B093TCVNHC,1.94E+11,X002W1LPKZ,37,10,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,20,NF2105_#TB2,B093T646LC,1.94E+11,X002W1KNIF,37,12,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,20,NF2105_#TB3,B093T5LNT4,1.94E+11,X002W1KNI5,37,11,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,20,NF2105_#TB4,B093T61426,1.94E+11,X002W1IVF7,37,13,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,20,NF2105_#WH1,B093T4BJBZ,1.94E+11,X002W1LPKF,14,10,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,20,NF2105_#WH2,B093T646M2,1.94E+11,X002W1IVEX,14,12,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,20,NF2105_#WH3,B093T7974T,1.94E+11,X002W1IUQH,14,11,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,20,NF2105_#WH4,B093T4D8FC,1.94E+11,X002W1IUQR,14,13,NF2105,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,25,NF2106_#BE1,B09BQCFCYV,1.94E+11,X002Z5993D,35,10,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,25,NF2106_#BE2,B09BQFL1ZK,1.94E+11,X002Z59933,35,12,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,25,NF2106_#BE3,B09BQGMLMY,1.94E+11,X002Z57XO5,35,11,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,25,NF2106_#BE4,B09BQGWXSC,1.94E+11,X002Z592G7,35,13,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,25,NF2106_#BK1,B09BQF8MJH,1.94E+11,X002Z592FX,1,10,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,25,NF2106_#BK2,B09BQCXCZX,1.94E+11,X002Z50B2L,1,12,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,25,NF2106_#BK3,B09BQF5ZTK,1.94E+11,X002Z57XN1,1,11,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,25,NF2106_#BK4,B09BQFGK18,1.94E+11,X002Z5992J,1,13,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,25,NF2106_#IV1,B09BQDMYHQ,1.94E+11,X002Z57XNV,48,10,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,25,NF2106_#IV2,B09BQCG5TK,1.94E+11,X002Z50B2V,48,12,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,25,NF2106_#IV3,B09BQCQF2S,1.94E+11,X002Z57XNB,48,11,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,25,NF2106_#IV4,B09BQF71RM,1.94E+11,X002Z5992T,48,13,NF2106,1.2774,1.442,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,21,NF2108_#BK1,B093ZMMQT4,1.94E+11,X002W1K9GB,1,10,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,21,NF2108_#BK2,B093ZMBN5Z,1.94E+11,X002W1L7KX,1,12,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,21,NF2108_#BK3,B093ZLBBH1,1.94E+11,X002W1K7BD,1,11,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,21,NF2108_#BK4,B093ZL5NWS,1.94E+11,X002W1KCSL,1,13,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,21,NF2108_#DG1,B093ZKM1WW,1.94E+11,X002W1K9FR,38,10,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,21,NF2108_#DG2,B093ZLT8B7,1.94E+11,X002W1L7KD,38,12,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,21,NF2108_#DG3,B093ZLPML2,1.94E+11,X002W1K7AT,38,11,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,21,NF2108_#DG4,B093ZMMQT3,1.94E+11,X002W1KCS1,38,13,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,21,NF2108_#WR1,B093ZMVLNJ,1.94E+11,X002W1L7KN,39,10,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,21,NF2108_#WR2,B093ZLKQHP,1.94E+11,X002W1K9G1,39,12,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,21,NF2108_#WR3,B093ZMSZK4,1.94E+11,X002W1KCSB,39,11,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,21,NF2108_#WR4,B093ZLBLFR,1.94E+11,X002W1K7B3,39,13,NF2108,3.0454,2.6056,0.5707,0.0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,26,SN2001_#BG1,B08ZCPWTLQ,1.94E+11,X002U9ZM4T,16,15,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,26,SN2001_#BG2,B08ZCP5WQM,1.94E+11,X002UA25F7,16,10,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,26,SN2001_#BG3,B08ZCR6L2X,1.94E+11,X002U9UXL1,16,12,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,26,SN2001_#BG4,B08ZD86GCR,1.94E+11,X002UA0J5P,16,11,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,26,SN2001_#BG5,B08ZC4945K,1.94E+11,X002U9UYJ7,16,13,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,26,SN2001_#BK1,B08ZCV64BT,1.94E+11,X002UA0J55,1,15,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,26,SN2001_#BK2,B08ZD5LZL8,1.94E+11,X002U9UYIN,1,10,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,26,SN2001_#BK3,B08ZCKNMQ7,1.94E+11,X002UA25EX,1,12,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,26,SN2001_#BK4,B08ZC8M2ZG,1.94E+11,X002U9UXKR,1,11,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,26,SN2001_#BK5,B08ZCV9YB4,1.94E+11,X002U9UYIX,1,13,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,26,SN2001_#MG1,B08ZCKVC3Z,1.94E+11,X002UA25FH,23,15,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,26,SN2001_#MG2,B08ZCVT7JQ,1.94E+11,X002U9UXLB,23,10,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,26,SN2001_#MG3,B08ZC76SC2,1.94E+11,X002UA25ED,23,12,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,26,SN2001_#MG4,B08ZCBHHJW,1.94E+11,X002UA0H0H,23,11,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,26,SN2001_#MG5,B08ZCBBC2K,1.94E+11,X002U9UXK7,23,13,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,26,SN2001_#NA1,B08ZCSRZNY,1.94E+11,X002UA0J4L,4,15,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,26,SN2001_#NA2,B08ZCLLS9Z,1.94E+11,X002U9UYID,4,10,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,26,SN2001_#NA3,B08ZCD653V,1.94E+11,X002UA25EN,4,12,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,26,SN2001_#NA4,B08ZC2BBWN,1.94E+11,X002U9UXKH,4,11,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,26,SN2001_#NA5,B08ZCW278Q,1.94E+11,X002U9UTFV,4,13,SN2001,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,27,SN2002_#BG1,B08ZCDYL1V,1.94E+11,X002U9ZND9,16,15,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,27,SN2002_#BG2,B08ZCCFQK1,1.94E+11,X002UA0I83,16,10,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,27,SN2002_#BG3,B08ZCS5S8Z,1.94E+11,X002UA0I7T,16,12,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,27,SN2002_#BG4,B08ZCQF5ZV,1.94E+11,X002U9UWML,16,11,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,27,SN2002_#BG5,B08ZCFZ2XZ,1.94E+11,X002U9ZCUN,16,13,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,27,SN2002_#BK1,B08ZCSNNDR,1.94E+11,X002U9ZCVR,1,15,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,27,SN2002_#BK2,B08ZCTCCG6,1.94E+11,X002UA0I97,1,10,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,27,SN2002_#BK3,B08ZCFPNW1,1.94E+11,X002U9UWMV,1,12,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,27,SN2002_#BK4,B08ZCBL846,1.94E+11,X002U9ZNCZ,1,11,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,27,SN2002_#BK5,B08ZD36L16,1.94E+11,X002U9ZCUX,1,13,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,27,SN2002_#MG1,B08ZCP4XSQ,1.94E+11,X002U9UWNF,23,15,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,27,SN2002_#MG2,B08ZD27YMJ,1.94E+11,X002U9ZCV7,23,10,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,27,SN2002_#MG3,B08ZCSY637,1.94E+11,X002UA0I8D,23,12,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,27,SN2002_#MG4,B08ZD874YY,1.94E+11,X002U9UWO9,23,11,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,27,SN2002_#MG5,B08ZCJTQ35,1.94E+11,X002U9ZNDT,23,13,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,27,SN2002_#NA1,B08ZCKXPYN,1.94E+11,X002U9UWNZ,4,15,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,27,SN2002_#NA2,B08ZC7RDH1,1.94E+11,X002U9ZNDJ,4,10,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,27,SN2002_#NA3,B08ZCGW5RN,1.94E+11,X002U9ZCVH,4,12,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,27,SN2002_#NA4,B08ZBW6DYD,1.94E+11,X002UA0I8X,4,11,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,27,SN2002_#NA5,B08ZD5PT2D,1.94E+11,X002U9ZNE3,4,13,SN2002,3.8086,3.5185,0.5197,0.0048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,28,SN2003_#BK1,B08VHP37QD,1.94E+11,X002TT9KIT,1,15,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,28,SN2003_#BK2,B08VHNZZZ9,1.94E+11,X002TT9FHF,1,10,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,28,SN2003_#BK3,B08VHQHBR3,1.94E+11,X002TT7W43,1,12,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,28,SN2003_#BK4,B08VHQH8KK,1.94E+11,X002TT7W39,1,11,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,28,SN2003_#BK5,B08VHQ8Y74,1.94E+11,X002TT9KHZ,1,13,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,28,SN2003_#CH1,B08VHN8R9K,1.94E+11,X002TT7W4D,17,15,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,28,SN2003_#CH2,B08VHNT1X4,1.94E+11,X002TT9GKL,17,10,SN2003,2.6598,2.4299,0.5819,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
