id,type_document_id,vendor_comp_id,type_dept_id,type_team_id,status,no_indent,id,brand_company_id,no_design,id,type_season_id,name_season_y_id,type_gender_id,type_fabric_main_id,type_apparel_id,type_order_id,type_order_detail_id,mid_comp_id,remark,creted_ts,updated_ts
369,18,23,3,27,OPEN,DHGI-2147,369,98,344J2342,369,4,3,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
370,18,23,3,27,OPEN,DHGI-2147T,370,98,344J2342-T,370,4,3,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
371,18,23,3,27,OPEN,DHGI-2148,371,98,344J2352,371,4,3,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
372,18,23,3,27,OPEN,DHGI-2148T,372,98,344J2352-T,372,4,3,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
373,18,23,3,27,OPEN,DHGI-2149,373,112,506896,373,3,3,2,2,45,3,0,12,,2021-11-06 0:00,2021-11-06 0:00
374,18,23,3,27,OPEN,DHGI-2150,374,97,144J0556,374,4,3,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
375,18,23,3,27,OPEN,DHGI-2150T,375,97,144J0556-T,375,4,3,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
376,18,23,3,27,OPEN,DHGI-2151,376,98,332J2402,376,4,3,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
377,18,23,3,27,OPEN,DHGI-2152,377,98,332J2337-1,377,5,3,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
378,18,23,3,27,OPEN,DHGI-2153,378,97,244J1111,378,4,3,4,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
379,18,23,3,27,OPEN,DHGI-2154,379,97,244J1116,379,4,3,4,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
380,18,23,3,27,OPEN,DHGI-2155,380,97,232J1128,380,4,3,4,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
381,18,23,3,27,OPEN,DHGI-2156,381,98,344J2356,381,4,3,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
382,18,23,3,27,OPEN,DHGI-2157,382,97,133S0157,382,3,3,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
383,18,23,3,27,OPEN,DHGI-2158,383,98,344J2367,383,4,3,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
384,18,23,3,27,OPEN,DHGI-2159,384,98,332J2404,384,4,3,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
385,18,23,3,27,OPEN,DHGI-2160,385,98,344J2403,385,1,4,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
386,18,23,3,27,OPEN,DHGI-2160T,386,98,344J2403-T,386,3,4,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
387,18,23,3,27,OPEN,DHGI-2161T,387,98,332J2443,387,3,4,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
388,18,23,3,27,OPEN,DHGI-2162,388,97,133S0158,388,1,4,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
389,18,23,3,27,OPEN,DHGI-2162T,389,97,133S0158-T,389,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
390,18,23,3,27,OPEN,DHGI-2163T,390,97,133S0161,390,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
391,18,23,3,27,OPEN,DHGI-2164,391,97,133S0163,391,1,4,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
392,18,23,3,27,OPEN,DHGI-2164T,392,97,133S0163-T,392,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
393,18,23,3,27,OPEN,DHGI-2165,393,97,133S0164,393,1,4,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
394,18,23,3,27,OPEN,DHGI-2165T,394,97,133S0164-T,394,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
395,18,23,3,27,OPEN,DHGI-2166T,395,97,133S0169,395,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
396,18,23,3,27,OPEN,DHGI-2167,396,97,133S0170,396,1,4,2,2,45,4,0,0,,2021-11-06 0:00,2021-11-06 0:00
397,18,23,3,27,OPEN,DHGI-2167T,397,97,133S0170-T,397,1,4,2,2,45,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
398,18,23,3,27,OPEN,DHGI-2168,398,97,132J0456,398,6,3,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
399,18,23,3,27,OPEN,DHGI-2169,399,112,MR1305,399,1,4,2,2,45,3,3,12,MR1305,2021-11-06 0:00,2021-11-08 0:00
400,18,23,3,27,OPEN,DHGI-2170,400,112,521725,400,1,4,2,2,45,3,3,12,M BOARD SHORT,2021-11-06 0:00,2021-11-08 0:00
401,18,23,3,27,OPEN,DHGI-2171,401,112,506896,401,1,4,2,2,45,3,3,12,M 8 VOLLEY,2021-11-06 0:00,2021-11-08 0:00
402,18,23,3,27,OPEN,DHGI-2172,402,112,506898,402,1,4,2,2,45,3,3,12,M 6 VOLLEY,2021-11-06 0:00,2021-11-08 0:00
403,18,23,3,27,OPEN,DHGI-2173,403,112,521530,403,1,4,2,2,45,3,3,12,M SUNSET,2021-11-06 0:00,2021-11-08 0:00
404,18,23,3,27,OPEN,DHGI-2174,404,112,528383,404,1,4,2,2,45,3,3,12,M QUICK DRY,2021-11-06 0:00,2021-11-08 0:00
405,18,23,3,27,OPEN,DHGI-2175,405,112,528395,405,1,4,2,2,45,3,3,12,M SPORTSHORT,2021-11-06 0:00,2021-11-08 0:00
406,18,23,3,27,OPEN,DHGI-2176,406,112,522213,406,1,4,3,2,45,3,3,12,B SOLID TRUNK,2021-11-06 0:00,2021-11-08 0:00
407,18,23,3,27,OPEN,DHGI-2177,407,112,522199,407,1,4,3,2,45,3,3,12,B PRINT TRUNK,2021-11-06 0:00,2021-11-08 0:00
408,18,23,3,27,OPEN,DHGI-2178,408,112,528197,408,1,4,3,2,45,3,3,12,B COLOR BLOCK,2021-11-06 0:00,2021-11-08 0:00
409,18,23,3,27,OPEN,DHGI-2179,409,112,522205,409,1,4,3,2,45,3,3,12,B CARGO TRUNK,2021-11-06 0:00,2021-11-08 0:00
410,18,23,3,27,OPEN,DHGI-2180,410,112,528478,410,1,4,3,2,45,3,3,12,B ACTIVE,2021-11-06 0:00,2021-11-08 0:00
411,18,23,3,27,OPEN,DHGI-2181,411,112,529701,411,1,4,12,2,45,3,3,12,W SPORT SHORT,2021-11-06 0:00,2021-11-08 0:00
412,18,23,3,27,OPEN,DHGI-2182,412,98,344J2394,412,1,4,12,2,30,3,0,12,,2021-11-06 0:00,2021-11-06 0:00
413,18,23,3,27,OPEN,DHGI-2183,413,98,332J2452,413,1,4,2,2,30,3,0,12,,2021-11-06 0:00,2021-11-06 0:00
414,18,23,3,27,OPEN,DHGI-2184,414,98,332J2449,414,1,4,2,2,30,3,0,12,,2021-11-06 0:00,2021-11-06 0:00
415,18,23,3,27,OPEN,DHGI-2185,415,98,332J2451,415,1,4,2,2,30,3,0,12,,2021-11-06 0:00,2021-11-06 0:00
416,18,23,3,27,OPEN,DHGI-2186,416,98,332J2381,416,1,4,2,2,30,3,0,14,,2021-11-06 0:00,2021-11-06 0:00
417,18,23,3,27,OPEN,DHGI-2187,417,97,133S0168,417,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
418,18,23,3,27,OPEN,DHGI-2188,418,97,133S0172,418,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
419,18,23,3,27,OPEN,DHGI-2189,419,97,133S0165,419,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
420,18,23,3,27,OPEN,DHGI-2189T,420,97,133S0165-T,420,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
421,18,23,3,27,OPEN,DHGI-2190,421,97,133S0175,421,1,4,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
422,18,23,3,27,OPEN,DHGI-2190T,422,97,133S0175-T,422,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
423,18,23,3,27,OPEN,DHGI-2191,423,97,133S0178,423,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
424,18,23,3,27,OPEN,DHGI-2191T,424,97,133S0178-T,424,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
425,18,23,3,27,OPEN,DHGI-2192,425,112,WOVEN HOODED JACKET,425,3,4,12,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
426,18,23,3,27,OPEN,DHGI-2193,426,98,344J2426,426,3,4,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
427,18,23,3,27,OPEN,DHGI-2194T,427,97,133S0184,427,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
428,18,23,3,27,OPEN,DHGI-2195,428,97,133S0185,428,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
429,18,23,3,27,OPEN,DHGI-2195T,429,97,133S0185-T,429,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
430,18,23,3,27,OPEN,DHGI-2196,430,98,332J2467,430,3,4,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
431,18,23,3,27,OPEN,DHGI-2197,431,98,332J2464,431,3,4,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
432,18,23,3,27,OPEN,DHGI-2198,432,97,133S0186,432,1,4,2,2,45,3,0,0,,2021-11-06 0:00,2021-11-06 0:00
433,18,23,3,27,CLOSE,DHGI-9101,433,97,133S0105,433,1,1,2,2,45,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
434,18,23,3,27,CLOSE,DHGI-9102,434,97,133S0106,434,1,1,2,2,45,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
435,18,23,3,27,CLOSE,DHGI-9103,435,97,133S0107,435,1,1,2,2,45,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
436,18,23,3,27,CLOSE,DHGI-9104,436,97,133S0108,436,1,1,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
437,18,23,3,27,CLOSE,DHGI-9105,437,97,133S0109,437,1,1,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
438,18,23,3,27,CLOSE,DHGI-9106,438,97,133S0111,438,1,1,2,2,45,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
439,18,23,3,27,CLOSE,DHGI-9107,439,97,133S0118,439,1,1,2,2,45,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
440,18,23,3,27,CLOSE,DHGI-9108,440,97,133S0119,440,1,1,2,2,45,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
441,18,23,3,27,CLOSE,DHGI-9109,441,98,344J2049,441,1,1,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
442,18,23,3,27,CLOSE,DHGI-9111,442,97,244J1040,442,6,1,4,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
443,18,23,3,27,CLOSE,DHGI-9112,443,98,344J2123,443,6,1,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
444,18,23,3,27,CLOSE,DHGI-9113,444,98,344J2125,444,6,1,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
445,18,23,3,27,CLOSE,DHGI-9114,445,97,144J0223,445,6,1,12,2,30,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
446,18,23,3,27,CLOSE,DHGI-9115,446,97,144J0200,446,2,1,12,2,30,3,0,2,,2021-11-06 0:00,2021-11-06 0:00
447,18,23,3,27,CLOSE,DHGI-9116,447,97,144J0228,447,2,1,12,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
448,18,23,3,27,CLOSE,DHGI-9116T,448,97,144J0228-T,448,2,1,12,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
449,18,23,3,27,CLOSE,DHGI-9117,449,97,144J0250,449,2,1,12,2,30,4,0,10,,2021-11-06 0:00,2021-11-06 0:00
450,18,23,3,27,CLOSE,DHGI-9117T,450,97,144J0250-T,450,2,1,12,2,30,4,0,10,,2021-11-06 0:00,2021-11-06 0:00
451,18,23,3,27,CLOSE,DHGI-9118,451,98,344J2131,451,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
452,18,23,3,27,CLOSE,DHGI-9118T,452,98,344J2131-T,452,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
453,18,23,3,27,CLOSE,DHGI-9120,453,98,344J2155,453,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
454,18,23,3,27,CLOSE,DHGI-9120T,454,98,344J2155-T,454,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
455,18,23,3,27,CLOSE,DHGI-9121,455,98,344J2154,455,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
456,18,23,3,27,CLOSE,DHGI-9121T,456,98,344J2154-T,456,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
457,18,23,3,27,CLOSE,DHGI-9122,457,98,344J2139,457,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
458,18,23,3,27,CLOSE,DHGI-9122T,458,98,344J2139-T,458,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
459,18,23,3,27,CLOSE,DHGI-9123,459,98,344J2140,459,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
460,18,23,3,27,CLOSE,DHGI-9123T,460,98,344J2140-T,460,2,1,12,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
461,18,23,3,27,CLOSE,DHGI-9124,461,98,344J2141,461,2,1,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
462,18,23,3,27,CLOSE,DHGI-9125,462,97,144J0211,462,2,1,12,2,30,3,0,10,,2021-11-06 0:00,2021-11-06 0:00
463,18,23,3,27,CLOSE,DHGI-9126,463,97,144J0216,463,2,1,12,2,30,3,0,10,,2021-11-06 0:00,2021-11-06 0:00
464,18,23,3,27,CLOSE,DHGI-9127,464,97,244J1054,464,2,1,12,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
465,18,23,3,27,CLOSE,DHGI-9128T,465,98,344J2219-T-1,465,1,2,12,2,30,4,0,0,,2021-11-06 0:00,2021-11-06 0:00
466,18,23,3,27,CLOSE,DHGI-9301T,466,98,332J2077,466,1,1,2,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
467,18,23,3,27,CLOSE,DHGI-9302T,467,98,332J2081,467,1,1,2,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
468,18,23,3,27,CLOSE,DHGI-9303T,468,98,332J2062,468,1,1,2,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
469,18,23,3,27,CLOSE,DHGI-9304,469,98,332J2064,469,1,1,2,2,30,4,0,10,,2021-11-06 0:00,2021-11-06 0:00
470,18,23,3,27,CLOSE,DHGI-9304T,470,98,332J2064-T,470,1,1,2,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
471,18,23,3,27,CLOSE,DHGI-9305T,471,98,332J2098,471,1,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
472,18,23,3,27,CLOSE,DHGI-9306T,472,97,132J0071,472,1,1,2,2,30,4,0,2,,2021-11-06 0:00,2021-11-06 0:00
473,18,23,3,27,CLOSE,DHGI-9307T,473,98,332J2092,473,1,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
474,18,23,3,27,CLOSE,DHGI-9308T,474,98,332J2094,474,1,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
475,18,23,3,27,CLOSE,DHGI-9310,475,98,332J2136,475,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
476,18,23,3,27,CLOSE,DHGI-9310T,476,98,332J2136-T,476,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
477,18,23,3,27,CLOSE,DHGI-9311T,477,98,332J2155,477,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
478,18,23,3,27,CLOSE,DHGI-9312,478,98,332J2138,478,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
479,18,23,3,27,CLOSE,DHGI-9312A,479,98,332J2138-1,479,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
480,18,23,3,27,CLOSE,DHGI-9312T,480,98,332J2138-T,480,6,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
481,18,23,3,27,CLOSE,DHGI-9313,481,97,132J0119,481,6,1,2,2,30,3,0,14,,2021-11-06 0:00,2021-11-06 0:00
482,18,23,3,27,CLOSE,DHGI-9314,482,98,332J2166,482,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
483,18,23,3,27,CLOSE,DHGI-9314T,483,98,332J2166-T,483,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
484,18,23,3,27,CLOSE,DHGI-9315,484,98,332J2168,484,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
485,18,23,3,27,CLOSE,DHGI-9315T,485,98,332J2168-T,485,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
486,18,23,3,27,CLOSE,DHGI-9316,486,98,332J2169,486,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
487,18,23,3,27,CLOSE,DHGI-9316T,487,98,332J2169-T,487,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
488,18,23,3,27,CLOSE,DHGI-9317,488,98,332J2170,488,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
489,18,23,3,27,CLOSE,DHGI-9317T,489,98,332J2170-T,489,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
490,18,23,3,27,CLOSE,DHGI-9318,490,98,332J2171,490,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
491,18,23,3,27,CLOSE,DHGI-9319,491,98,332J2174,491,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
492,18,23,3,27,CLOSE,DHGI-9319T,492,98,332J2174-T,492,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
493,18,23,3,27,CLOSE,DHGI-9320T,493,98,332J2177,493,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
494,18,23,3,27,CLOSE,DHGI-9321T,494,98,332J2181,494,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
495,18,23,3,27,CLOSE,DHGI-9322T,495,98,332J2191,495,2,1,2,2,30,4,0,13,,2021-11-06 0:00,2021-11-06 0:00
496,18,23,3,27,CLOSE,DHGI-9323,496,97,232J1054,496,2,1,2,2,30,4,0,14,,2021-11-06 0:00,2021-11-06 0:00
497,18,23,3,27,CLOSE,DHGI-9323T,497,97,232J1054-T,497,2,1,2,2,30,4,0,14,,2021-11-06 0:00,2021-11-06 0:00
498,18,23,3,27,CLOSE,DHGI-9324,498,98,332J2172,498,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
499,18,23,3,27,CLOSE,DHGI-9325,499,97,132J0134,499,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
500,18,23,3,27,CLOSE,DHGI-9326,500,97,132J0170,500,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
501,18,23,3,27,CLOSE,DHGI-9327,501,97,132J0145,501,2,1,2,2,30,3,0,14,,2021-11-06 0:00,2021-11-06 0:00
502,18,23,3,27,CLOSE,DHGI-9328,502,98,332J2188,502,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
503,18,23,3,27,CLOSE,DHGI-9329,503,97,130P0146,503,2,1,2,2,30,3,0,13,,2021-11-06 0:00,2021-11-06 0:00
504,18,23,3,27,CLOSE,DHGI-9330,504,97,132J0201,504,1,2,2,2,30,4,0,0,,2021-11-06 0:00,2021-11-06 0:00
505,18,23,3,29,OPEN,DHGK-2100,505,84,1788,505,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
506,18,23,3,29,OPEN,DHGK-2101,506,84,1784,506,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
507,18,23,3,29,OPEN,DHGK-2102,507,112,477662,507,3,4,12,1,45,3,7,30,,2021-11-06 0:00,2021-11-08 0:00
508,18,23,3,29,OPEN,DHGK-2103,508,84,1780,508,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
509,18,23,3,29,OPEN,DHGK-2104,509,84,1767,509,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
510,18,23,3,29,OPEN,DHGK-2105,510,84,1788-1,510,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
511,18,23,3,29,OPEN,DHGK-2106,511,84,1792,511,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
512,18,23,3,29,OPEN,DHGK-2107,512,84,1794,512,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
513,18,23,3,29,OPEN,DHGK-2108,513,84,8953,513,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
514,18,23,3,29,OPEN,DHGK-2109,514,114,2587,514,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
515,18,23,3,29,OPEN,DHGK-2110,515,113,JCX0110,515,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
516,18,23,3,29,OPEN,DHGK-2111,516,113,JCX0111,516,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
517,18,23,3,29,OPEN,DHGK-2112,517,113,JCX0116,517,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
518,18,23,3,29,OPEN,DHGK-2113,518,113,JCX0135,518,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
519,18,23,3,29,OPEN,DHGK-2113-1,519,113,JCX0135-1,519,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
520,18,23,3,29,OPEN,DHGK-2114,520,113,JCX21001,520,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
521,18,23,3,29,OPEN,DHGK-2115,521,113,JCX21203,521,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
522,18,23,3,29,OPEN,DHGK-2116,522,113,JCX21706,522,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
523,18,23,3,29,OPEN,DHGK-2117,523,113,JCX21715,523,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
524,18,23,3,29,OPEN,DHGK-2118,524,113,JCX22002,524,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
525,18,23,3,29,OPEN,DHGK-2119,525,113,JCX22200,525,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
526,18,23,3,29,OPEN,DHGK-2120,526,113,JCX22301,526,3,4,12,1,45,3,0,30,,2021-11-06 0:00,2021-11-06 0:00
527,18,23,3,29,OPEN,DHGK-2121,527,113,JCX22501,527,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
528,18,23,3,29,OPEN,DHGK-2122,528,113,JCX22507,528,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
529,18,23,3,29,OPEN,DHGK-2123,529,113,JCX22802,529,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
530,18,23,3,29,OPEN,DHGK-2124,530,113,JCX22803W,530,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
531,18,23,3,29,OPEN,DHGK-2125,531,113,JCX22804,531,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
532,18,23,3,29,OPEN,DHGK-2126,532,113,JCX22805,532,3,4,12,1,45,3,0,32,,2021-11-06 0:00,2021-11-06 0:00
533,18,23,3,28,CLOSE,DHGV-2001,533,93,NBM40701Y,533,4,2,2,2,30,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
534,18,23,3,28,CLOSE,DHGV-2002,534,93,GM40505Y,534,4,2,2,2,30,1,0,0,,2021-11-06 0:00,2021-11-06 0:00
535,18,23,3,28,CLOSE,DHGV-2003,535,93,SM40610Y,535,4,2,2,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
536,18,23,3,28,CLOSE,DHGV-2004,536,93,SW30100013444,536,4,2,4,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
537,18,23,3,28,CLOSE,DHGV-2005,537,93,SW30100013142,537,4,2,3,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
538,18,23,3,28,CLOSE,DHGV-2006,538,93,SW30100013189,538,4,2,3,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
539,18,23,3,28,CLOSE,DHGV-2007,539,93,WG30100012814,539,4,2,4,2,30,1,0,12,,2021-11-06 0:00,2021-11-06 0:00
540,18,23,3,28,CLOSE,DHGV-2008,540,93,NBM40701,540,3,3,2,2,30,1,0,14,,2021-11-06 0:00,2021-11-06 0:00
541,18,23,3,28,CLOSE,DHGV-2009,541,93,GM40505,541,3,3,2,2,30,1,0,12,,2021-11-06 0:00,2021-11-06 0:00
542,18,23,3,28,OPEN,DHGV-2101,542,93,GE31100027798,542,4,3,2,2,30,1,0,12,,2021-11-06 0:00,2021-11-06 0:00
543,18,23,3,28,OPEN,DHGV-2102,543,93,SW32100028966,543,4,3,3,2,30,1,0,14,,2021-11-06 0:00,2021-11-06 0:00
544,18,23,3,28,OPEN,DHGV-2103,544,93,SW32100028963,544,4,3,3,2,30,1,0,14,,2021-11-06 0:00,2021-11-06 0:00
545,18,23,3,28,OPEN,DHGV-2104,545,93,SW32100028968,545,4,3,3,2,30,1,0,14,,2021-11-06 0:00,2021-11-06 0:00
546,18,23,3,28,OPEN,DHGV-2105,546,93,SW32100029031,546,4,3,4,2,30,1,0,12,,2021-11-06 0:00,2021-11-06 0:00
547,18,23,3,28,OPEN,DHGV-2106,547,93,SW32100029122,547,4,3,4,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
548,18,23,3,28,OPEN,DHGV-2107,548,93,SW32100029121,548,4,3,4,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
549,18,23,3,28,OPEN,DHGV-2108,549,93,SM40610Y-1,549,4,3,2,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
550,18,23,3,28,CLOSE,DHGV-9801,550,93,SM49610Y,550,4,1,2,2,30,1,0,1,,2021-11-06 0:00,2021-11-06 0:00
551,18,23,3,28,CLOSE,DHGV-9802,551,93,SM49608Y,551,4,1,2,2,30,1,0,4,,2021-11-06 0:00,2021-11-06 0:00
552,18,23,3,28,CLOSE,DHGV-9803,552,93,GM10221Y,552,1,2,2,2,30,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
553,18,23,3,28,CLOSE,DHGV-9804,553,93,BW111007701,553,1,2,3,2,30,1,0,9,,2021-11-06 0:00,2021-11-06 0:00
