id,type_document,no_design,no_style,po_no,ship_mode,name_country,gmt_market,gmt_color,gmt_size,date_ship,qty_order,price_unit,remark,status,name_season,name_season_year,name_gender,type_fabric,type_garment,type_order,name_mid,name_brand,name_comp,name_dept,name_team
,2,332J2402,332J2402,2307615-HK1WD,Sea,Hong Kong,HK1WD,Black Beauty,MEDIUM,2021-07-28,4,23.26,,Activate,FW,2021,Mens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2402,332J2402,2307615-HK1WD,Sea,Hong Kong,HK1WD,Black Beauty,LARGE,2021-07-28,3,23.26,,Activate,FW,2021,Mens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,332J2402,332J2402,2307615-HK1WD,Sea,Hong Kong,HK1WD,Black Beauty,X LARGE,2021-07-28,3,23.26,,Activate,FW,2021,Mens,Woven,Outerwear,Bulk,Pt. Koin Baju Global,Hollister,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,5/6,2021-08-28,648,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,7/8,2021-08-28,1058,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,9/10,2021-08-28,1073,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,11/12,2021-08-28,1181,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,13/14,2021-08-28,1304,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307919-US1BU,Sea,United States of America,US1BU,Black,15/16,2021-08-28,1136,14.97,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,5/6,2021-08-28,175,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,7/8,2021-08-28,261,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,9/10,2021-08-28,269,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,11/12,2021-08-28,283,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,13/14,2021-08-28,306,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2307921-US1BU,Sea,United States of America,US1BU,Grey,15/16,2021-08-28,272,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,5/6,2021-08-28,130,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,7/8,2021-08-28,236,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,9/10,2021-08-28,279,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,11/12,2021-08-28,322,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,13/14,2021-08-28,283,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,244J1117,2308518-US1BU,Sea,United States of America,US1BU,Tradewinds,15/16,2021-08-28,227,15.29,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,5/6,2021-07-30,365,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,7/8,2021-07-30,526,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,9/10,2021-07-30,489,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,11/12,2021-07-30,411,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,13/14,2021-07-30,309,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308507-US1BU,Sea,United States of America,US1BU,TOADSTOOL,15/16,2021-07-30,263,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308503-US1BU,Sea,United States of America,US1BU,TOASTED COCONUT,7/8,2021-08-28,122,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308503-US1BU,Sea,United States of America,US1BU,TOASTED COCONUT,9/10,2021-08-28,139,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308503-US1BU,Sea,United States of America,US1BU,TOASTED COCONUT,11/12,2021-08-28,154,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308503-US1BU,Sea,United States of America,US1BU,TOASTED COCONUT,13/14,2021-08-28,141,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308503-US1BU,Sea,United States of America,US1BU,TOASTED COCONUT,15/16,2021-08-28,117,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,5/6,2021-07-30,103,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,7/8,2021-07-30,178,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,9/10,2021-07-30,202,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,11/12,2021-07-30,239,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,13/14,2021-07-30,224,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308510-US1BU,Sea,United States of America,US1BU,OPAL GREY,15/16,2021-07-30,158,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,5/6,2021-08-28,125,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,7/8,2021-08-28,223,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,9/10,2021-08-28,265,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,11/12,2021-08-28,306,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,13/14,2021-08-28,314,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308505-US1BU,Sea,United States of America,US1BU,THYME GREEN,15/16,2021-08-28,212,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,5/6,2021-07-30,287,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,7/8,2021-07-30,415,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,9/10,2021-07-30,519,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,11/12,2021-07-30,699,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,13/14,2021-07-30,685,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308512-US1BU,Sea,United States of America,US1BU,METEORITE,15/16,2021-07-30,615,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,5/6,2021-07-06,27,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,7/8,2021-07-06,53,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,9/10,2021-07-06,62,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,11/12,2021-07-06,67,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,13/14,2021-07-06,70,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308514-NL1WD,Sea,Netherlands,NL1WD,METEORITE,15/16,2021-07-06,57,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,5/6,2021-08-04,29,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,7/8,2021-08-04,48,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,9/10,2021-08-04,42,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,11/12,2021-08-04,35,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,13/14,2021-08-04,25,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309711-NL1BU,Sea,Netherlands,NL1BU,TOADSTOOL,15/16,2021-08-04,23,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,5/6,2021-07-06,19,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,7/8,2021-07-06,38,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,9/10,2021-07-06,99,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,11/12,2021-07-06,110,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,13/14,2021-07-06,100,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308044-NL1WD,Sea,Netherlands,NL1WD,METEORITE,15/16,2021-07-06,83,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308513-HK1WD,Sea,Hong Kong,HK1WD,METEORITE,5/6,2021-07-14,3,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308513-HK1WD,Sea,Hong Kong,HK1WD,METEORITE,7/8,2021-07-14,4,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308513-HK1WD,Sea,Hong Kong,HK1WD,METEORITE,9/10,2021-07-14,5,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308513-HK1WD,Sea,Hong Kong,HK1WD,METEORITE,11/12,2021-07-14,13,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,5/6,2021-07-06,11,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,7/8,2021-07-06,22,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,9/10,2021-07-06,42,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,11/12,2021-07-06,48,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,13/14,2021-07-06,46,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2308504-NL1WD,Sea,Netherlands,NL1WD,TOASTED COCONUT,15/16,2021-07-06,37,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,5/6,2021-07-06,11,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,7/8,2021-07-06,21,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,9/10,2021-07-06,76,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,11/12,2021-07-06,97,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,13/14,2021-07-06,86,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308511-NL1WD,Sea,Netherlands,NL1WD,OPAL GREY,15/16,2021-07-06,59,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,5/6,2021-07-06,14,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,7/8,2021-07-06,27,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,9/10,2021-07-06,31,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,11/12,2021-07-06,33,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,13/14,2021-07-06,35,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2308509-NL1WD,Sea,Netherlands,NL1WD,TOADSTOOL,15/16,2021-07-06,28,18.51,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,5/6,2021-08-06,17,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,7/8,2021-08-06,24,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,9/10,2021-08-06,26,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,11/12,2021-08-06,24,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,13/14,2021-08-06,22,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,232J1128,232J1128,2309477-NL1BU,Sea,Netherlands,NL1BU,Grey,15/16,2021-08-06,22,15.63,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,5/6,2021-07-27,9,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,7/8,2021-07-27,13,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,9/10,2021-07-27,19,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,11/12,2021-07-27,21,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,13/14,2021-07-27,18,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1116,244J1116,2309395-NL1BU,Sea,Netherlands,NL1BU,OPAL GREY,15/16,2021-07-27,14,19.24,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2309044-NL1BU,Sea,Netherlands,NL1BU,TOASTED COCONUT,5/6,2021-07-06,9,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2309044-NL1BU,Sea,Netherlands,NL1BU,TOASTED COCONUT,7/8,2021-07-06,16,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
,2,244J1111,244J1111,2309044-NL1BU,Sea,Netherlands,NL1BU,TOASTED COCONUT,9/10,2021-07-06,18,20.6,,Activate,FW,2021,Girls,Woven,Outerwear,Bulk,Pt. Koin Baju Global,A&F,Daehan Global Korea,Sales,1ÆÀ
