id,type_document_id,design_cover_id,no_style,no_po,type_shipmode_id,dest_country_id,name_fg_market_id,name_fg_color_id,name_fg_size_id,ship_date,qty_order,unit_price,group_entity_buyer_id,remark,status,created_ts,updated_ts
,2,622,WAE65003SP18,32ANLEIK,1,Null,4,Null,Null,2021-01-04,479,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,32ANLEIK,1,Null,4,Null,Null,2021-01-04,572,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,2RN4T3OG,1,Null,4,Null,Null,2021-01-29,2086,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,2RN4T3OG,1,Null,4,Null,Null,2021-01-29,506,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,7VQ4KS4F,1,Null,4,Null,Null,2021-01-29,4475,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,556,WAE65002SP18,7VQ4KS4F,1,Null,4,Null,Null,2021-01-29,772,4.71,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,7VQ4KS4F,1,Null,4,Null,Null,2021-01-29,1576,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,3DXDMFTX,1,Null,4,Null,Null,2021-01-29,757,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,556,WAE65002SP18,3DXDMFTX,1,Null,4,Null,Null,2021-01-29,719,4.71,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,3DXDMFTX,1,Null,4,Null,Null,2021-01-29,918,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,556,WAE65002SP18,8FY6OJ4U,1,Null,4,Null,Null,2021-01-29,1216,4.71,10,Null,Activate,2021-10-22,2021-10-22
,2,556,WAE65002SP18,4TC35KQZ,1,Null,4,Null,Null,2021-01-22,638,4.71,10,Null,Activate,2021-10-22,2021-10-22
,2,556,WAE65002SP18,8G3W7XJE,1,Null,4,Null,Null,2021-01-22,710,4.71,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,1X6CSJHB,1,Null,4,Null,Null,2021-03-17,885,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,1X6CSJHB,1,Null,4,Null,Null,2021-03-17,18,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,1X6CSJHB,1,Null,4,Null,Null,2021-03-17,13,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,5D72W4VT,1,Null,4,Null,Null,2021-03-17,5844,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,5D72W4VT,1,Null,4,Null,Null,2021-03-17,496,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,5D72W4VT,1,Null,4,Null,Null,2021-03-17,416,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,5NTEWWAC,1,Null,4,Null,Null,2021-03-17,938,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,5NTEWWAC,1,Null,4,Null,Null,2021-03-17,253,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,5NTEWWAC,1,Null,4,Null,Null,2021-03-17,127,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,1BZ9Y11I,1,Null,4,Null,Null,2021-03-17,221,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,1BZ9Y11I,1,Null,4,Null,Null,2021-03-17,411,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,1BZ9Y11I,1,Null,4,Null,Null,2021-03-17,268,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,192QHGIK,1,Null,4,Null,Null,2021-03-17,55,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,192QHGIK,1,Null,4,Null,Null,2021-03-17,801,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,192QHGIK,1,Null,4,Null,Null,2021-03-17,399,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,1B8A8CTC,1,Null,4,Null,Null,2021-03-17,641,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,1B8A8CTC,1,Null,4,Null,Null,2021-03-17,1419,4.9,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,1B8A8CTC,1,Null,4,Null,Null,2021-03-17,859,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,599,AE1913254,1XR1SVHF,1,Null,5,Null,Null,2021-03-24,34,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,1XR1SVHF,1,Null,5,Null,Null,2021-03-24,1,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,600,AE1913414,7SMO73EH,1,Null,5,Null,Null,2021-03-24,30,4.73,10,Null,Activate,2021-10-22,2021-10-22
,2,622,BAE65010SP18,7SMO73EH,1,Null,5,Null,Null,2021-03-24,15,4.8,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,1T7MITPR,1,Null,4,Null,Null,2021-04-20,1245,5.54,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,1T7MITPR,1,Null,4,Null,Null,2021-04-20,376,6.19,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,5O3HBY5U,1,Null,4,Null,Null,2021-04-20,1563,5.54,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,5O3HBY5U,1,Null,4,Null,Null,2021-04-20,479,6.19,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,6UVV1Z5S,1,Null,4,Null,Null,2021-04-20,1931,5.54,10,Null,Activate,2021-10-22,2021-10-22
,2,593,AE1902182,6UVV1Z5S,1,Null,4,Null,Null,2021-04-20,847,6.19,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,243NI13J,1,Null,4,Null,Null,2021-06-04,735,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,4HZLIYTJ,1,Null,4,Null,Null,2021-06-04,1285,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,4IBDNRAM,1,Null,4,Null,Null,2021-06-04,1827,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,78DGEPCG,1,Null,4,Null,Null,2021-07-08,2216,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,7KUK1LLE,1,Null,4,Null,Null,2021-07-08,1145,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,2M73H44P,1,Null,4,Null,Null,2021-07-08,2246,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,7PWQYTIS,1,Null,5,Null,Null,2021-07-08,291,5.17,10,Null,Activate,2021-10-22,2021-10-22
,2,573,AE1917142,13Y6IJHH,1,Null,6,Null,Null,2021-07-08,347,5.17,10,Null,Activate,2021-10-22,2021-10-22
